run_id,experiment_id,status,artifact_uri,start_time,end_time,val_precision_fraud,val_recall_fraud,val_roc_auc,val_f1_fraud,val_f1_weighted,avg_inference_latency_ms,train_duration_seconds,learning_rate,n_estimators,max_depth,class_weighting,random_state,tfidf_ngram_range,validation_split,subsample,tfidf_max_features,mlflow.project.entryPoint,mlflow.user,mlflow.source.git.commit,mlflow.runName,mlflow.source.name,mlflow.source.type,mlflow.project.backend,mlflow.source.git.repoURL,dataset_version,git_commit,dvc_stage
724ef04e8f8c43d5b9a0b7a75529e67e,1,FAILED,/home/guest/tools/Fake-Job-Postings-Detector/mlflow_artifacts/1/724ef04e8f8c43d5b9a0b7a75529e67e/artifacts,2026-04-19 08:55:13.629000+00:00,2026-04-19 08:55:14.543000+00:00,,,,,,,,,,,,,,,,,register,guest,c53036ef423541cff6f8383778017f2e9871036c,mysterious-shrew-542,file:///home/guest/tools/Fake-Job-Postings-Detector,PROJECT,local,https://github.com/Devesh176/Fake-Job-Postings-Detector.git,,,
3adfcfcbcc824e9bbaf902a8cbc85ad6,1,FINISHED,/home/guest/tools/Fake-Job-Postings-Detector/mlflow_artifacts/1/3adfcfcbcc824e9bbaf902a8cbc85ad6/artifacts,2026-04-19 08:55:11.022000+00:00,2026-04-19 08:55:12.002000+00:00,,,,,,,,,,,,,,,,,evaluate,guest,c53036ef423541cff6f8383778017f2e9871036c,big-seal-759,file:///home/guest/tools/Fake-Job-Postings-Detector,PROJECT,local,https://github.com/Devesh176/Fake-Job-Postings-Detector.git,,,
f38d380e1fc24ab594e24b26a9f6e768,1,FINISHED,/home/guest/tools/Fake-Job-Postings-Detector/mlflow_artifacts/1/f38d380e1fc24ab594e24b26a9f6e768/artifacts,2026-04-19 08:51:00.568000+00:00,2026-04-19 08:55:09.420000+00:00,0.7567567567567568,0.8057553956834532,0.9840547840933718,0.7804878048780488,0.978306760910355,0.15131235122680664,243.9555950164795,0.1,250,10,sample_weight_balanced,42,"(1,2)",0.2,0.8,5000,train,guest,c53036ef423541cff6f8383778017f2e9871036c,my_exp1,file:///home/guest/tools/Fake-Job-Postings-Detector,PROJECT,local,https://github.com/Devesh176/Fake-Job-Postings-Detector.git,emscad_v1,c53036ef423541cff6f8383778017f2e9871036c,train
84d2c1d524844373b43411d7f5be3738,1,FINISHED,/home/guest/tools/Fake-Job-Postings-Detector/mlflow_artifacts/1/84d2c1d524844373b43411d7f5be3738/artifacts,2026-04-19 08:41:07.044000+00:00,2026-04-19 08:48:49.825000+00:00,0.828125,0.762589928057554,0.9869382965339705,0.7940074906367042,0.9803993341176834,0.2372455596923828,457.7131826877594,0.1,700,7,sample_weight_balanced,42,"(1,2)",0.2,0.8,5000,train,guest,c53036ef423541cff6f8383778017f2e9871036c,my_exp,file:///home/guest/tools/Fake-Job-Postings-Detector,PROJECT,local,https://github.com/Devesh176/Fake-Job-Postings-Detector.git,emscad_v1,c53036ef423541cff6f8383778017f2e9871036c,train
d9cdc559545e4dfea9f5db7c99204123,1,FINISHED,/home/guest/tools/Fake-Job-Postings-Detector/mlflow_artifacts/1/d9cdc559545e4dfea9f5db7c99204123/artifacts,2026-04-19 08:35:50.843000+00:00,2026-04-19 08:37:28.055000+00:00,0.6815642458100558,0.8776978417266187,0.9864995586190857,0.7672955974842768,0.9756659268940233,0.13330698013305664,92.39249992370605,0.1,200,5,sample_weight_balanced,42,"(1,2)",0.2,0.8,5000,train,guest,c53036ef423541cff6f8383778017f2e9871036c,victorious-ram-318,file:///home/guest/tools/Fake-Job-Postings-Detector,PROJECT,local,https://github.com/Devesh176/Fake-Job-Postings-Detector.git,emscad_v1,c53036ef423541cff6f8383778017f2e9871036c,train
259805acaf6e45ca99827c70da880750,1,FINISHED,/home/guest/tools/Fake-Job-Postings-Detector/mlflow_artifacts/1/259805acaf6e45ca99827c70da880750/artifacts,2026-04-19 07:36:20.282000+00:00,2026-04-19 07:38:37.731000+00:00,0.7407407407407407,0.8633093525179856,0.9879029913468196,0.7973421926910299,0.9794481512111431,0.1413559913635254,134.60440039634705,0.1,200,7,sample_weight_balanced,42,"(1,2)",0.2,0.8,5000,,guest,c53036ef423541cff6f8383778017f2e9871036c,hilarious-zebra-553,src/model/train.py,LOCAL,,,emscad_v1,c53036ef423541cff6f8383778017f2e9871036c,train
397e05b56eb747f0bce89d67a776bf8e,1,FINISHED,/home/guest/tools/Fake-Job-Postings-Detector/mlflow_artifacts/1/397e05b56eb747f0bce89d67a776bf8e/artifacts,2026-04-19 06:53:46.063000+00:00,2026-04-19 06:55:19.563000+00:00,0.6815642458100558,0.8776978417266187,0.9864995586190857,0.7672955974842768,0.9756659268940233,0.13784170150756836,90.59031939506531,0.1,200,5,sample_weight_balanced,42,"(1,2)",0.2,0.8,5000,,guest,c53036ef423541cff6f8383778017f2e9871036c,trusting-boar-679,src/model/train.py,LOCAL,,,emscad_v1,c53036ef423541cff6f8383778017f2e9871036c,train
